state,gender,legal,indigenous,date,count
3,1,2,3,2014/06/01,0
3,2,2,3,2014/06/01,0
3,1,3,3,2014/06/01,NA
3,2,3,3,2014/06/01,NA
3,1,4,3,2014/06/01,0
3,2,4,3,2014/06/01,0
3,1,2,1,2014/09/01,429
3,2,2,1,2014/09/01,56
3,1,3,1,2014/09/01,NA
3,2,3,1,2014/09/01,NA
3,1,4,1,2014/09/01,1576
3,2,4,1,2014/09/01,171
3,1,2,2,2014/09/01,1069
3,2,2,2,2014/09/01,107
3,1,3,2,2014/09/01,NA
3,2,3,2,2014/09/01,NA
3,1,4,2,2014/09/01,3323
3,2,4,2,2014/09/01,327
3,1,2,3,2014/09/01,0
3,2,2,3,2014/09/01,0
3,1,3,3,2014/09/01,NA
3,2,3,3,2014/09/01,NA
3,1,4,3,2014/09/01,0
3,2,4,3,2014/09/01,0
3,1,2,1,2014/12/01,393
3,2,2,1,2014/12/01,54
3,1,3,1,2014/12/01,NA
3,2,3,1,2014/12/01,NA
3,1,4,1,2014/12/01,1645
3,2,4,1,2014/12/01,185
3,1,2,2,2014/12/01,1095
3,2,2,2,2014/12/01,107
3,1,3,2,2014/12/01,NA
3,2,3,2,2014/12/01,NA
3,1,4,2,2014/12/01,3365
3,2,4,2,2014/12/01,337
3,1,2,3,2014/12/01,0
3,2,2,3,2014/12/01,0
3,1,3,3,2014/12/01,NA
3,2,3,3,2014/12/01,NA
3,1,4,3,2014/12/01,0
3,2,4,3,2014/12/01,0
3,1,2,1,2015/03/01,439
3,2,2,1,2015/03/01,52
3,1,3,1,2015/03/01,NA
3,2,3,1,2015/03/01,NA
3,1,4,1,2015/03/01,1618
3,2,4,1,2015/03/01,173
3,1,2,2,2015/03/01,1127
3,2,2,2,2015/03/01,104
3,1,3,2,2015/03/01,NA
3,2,3,2,2015/03/01,NA
3,1,4,2,2015/03/01,3317
3,2,4,2,2015/03/01,326
3,1,2,3,2015/03/01,0
3,2,2,3,2015/03/01,0
3,1,3,3,2015/03/01,NA
3,2,3,3,2015/03/01,NA
3,1,4,3,2015/03/01,0
3,2,4,3,2015/03/01,0
3,1,2,1,2015/06/01,434
3,2,2,1,2015/06/01,52
3,1,3,1,2015/06/01,23
3,2,3,1,2015/06/01,0
3,1,4,1,2015/06/01,1637
3,2,4,1,2015/06/01,174
3,1,2,2,2015/06/01,1176
3,2,2,2,2015/06/01,122
3,1,3,2,2015/06/01,20
3,2,3,2,2015/06/01,0
3,1,4,2,2015/06/01,3342
3,2,4,2,2015/06/01,328
3,1,2,3,2015/06/01,0
3,2,2,3,2015/06/01,0
3,1,3,3,2015/06/01,0
3,2,3,3,2015/06/01,0
3,1,4,3,2015/06/01,0
3,2,4,3,2015/06/01,0
3,1,2,1,2015/09/01,433
3,2,2,1,2015/09/01,52
3,1,3,1,2015/09/01,22
3,2,3,1,2015/09/01,0
3,1,4,1,2015/09/01,1580
3,2,4,1,2015/09/01,170
3,1,2,2,2015/09/01,1188
3,2,2,2,2015/09/01,131
3,1,3,2,2015/09/01,18
3,2,3,2,2015/09/01,0
3,1,4,2,2015/09/01,3338
3,2,4,2,2015/09/01,330
3,1,2,3,2015/09/01,0
3,2,2,3,2015/09/01,0
3,1,3,3,2015/09/01,0
3,2,3,3,2015/09/01,0
3,1,4,3,2015/09/01,0
3,2,4,3,2015/09/01,0
3,1,2,1,2015/12/01,466
3,2,2,1,2015/12/01,61
3,1,3,1,2015/12/01,19
3,2,3,1,2015/12/01,0
3,1,4,1,2015/12/01,1598
3,2,4,1,2015/12/01,159
3,1,2,2,2015/12/01,1292
3,2,2,2,2015/12/01,135
3,1,3,2,2015/12/01,19
3,2,3,2,2015/12/01,0
3,1,4,2,2015/12/01,3339
3,2,4,2,2015/12/01,306
3,1,2,3,2015/12/01,0
3,2,2,3,2015/12/01,0
3,1,3,3,2015/12/01,0
3,2,3,3,2015/12/01,0
3,1,4,3,2015/12/01,0
3,2,4,3,2015/12/01,0
3,1,2,1,2016/03/01,556
3,2,2,1,2016/03/01,78
3,1,3,1,2016/03/01,18
3,2,3,1,2016/03/01,0
3,1,4,1,2016/03/01,1668
3,2,4,1,2016/03/01,159
3,1,2,2,2016/03/01,1387
3,2,2,2,2016/03/01,148
3,1,3,2,2016/03/01,20
3,2,3,2,2016/03/01,0
3,1,4,2,2016/03/01,3357
3,2,4,2,2016/03/01,291
3,1,2,3,2016/03/01,0
3,2,2,3,2016/03/01,0
3,1,3,3,2016/03/01,0
3,2,3,3,2016/03/01,0
3,1,4,3,2016/03/01,0
3,2,4,3,2016/03/01,0
3,1,2,1,2016/06/01,544
3,2,2,1,2016/06/01,79
3,1,3,1,2016/06/01,18
3,2,3,1,2016/06/01,0
3,1,4,1,2016/06/01,1705
3,2,4,1,2016/06/01,160
3,1,2,2,2016/06/01,1443
3,2,2,2,2016/06/01,152
3,1,3,2,2016/06/01,23
3,2,3,2,2016/06/01,0
3,1,4,2,2016/06/01,3337
3,2,4,2,2016/06/01,292
3,1,2,3,2016/06/01,0
3,2,2,3,2016/06/01,0
3,1,3,3,2016/06/01,0
3,2,3,3,2016/06/01,0
3,1,4,3,2016/06/01,0
3,2,4,3,2016/06/01,0
3,1,2,1,2016/09/01,544
3,2,2,1,2016/09/01,71
3,1,3,1,2016/09/01,19
3,2,3,1,2016/09/01,0
3,1,4,1,2016/09/01,1645
3,2,4,1,2016/09/01,169
3,1,2,2,2016/09/01,1538
3,2,2,2,2016/09/01,150
3,1,3,2,2016/09/01,28
3,2,3,2,2016/09/01,0
3,1,4,2,2016/09/01,3308
3,2,4,2,2016/09/01,299
3,1,2,3,2016/09/01,0
3,2,2,3,2016/09/01,0
3,1,3,3,2016/09/01,0
3,2,3,3,2016/09/01,0
3,1,4,3,2016/09/01,0
3,2,4,3,2016/09/01,0
3,1,2,1,2016/12/01,523
3,2,2,1,2016/12/01,71
3,1,3,1,2016/12/01,19
3,2,3,1,2016/12/01,0
3,1,4,1,2016/12/01,1709
3,2,4,1,2016/12/01,194
3,1,2,2,2016/12/01,1556
3,2,2,2,2016/12/01,159
3,1,3,2,2016/12/01,24
3,2,3,2,2016/12/01,0
3,1,4,2,2016/12/01,3456
3,2,4,2,2016/12/01,317
3,1,2,3,2016/12/01,0
3,2,2,3,2016/12/01,0
3,1,3,3,2016/12/01,0
3,2,3,3,2016/12/01,0
3,1,4,3,2016/12/01,0
3,2,4,3,2016/12/01,0
4,1,2,1,2005/03/01,113
4,2,2,1,2005/03/01,13
4,1,3,1,2005/03/01,NA
4,2,3,1,2005/03/01,NA
4,1,4,1,2005/03/01,167
4,2,4,1,2005/03/01,10
4,1,2,2,2005/03/01,343
4,2,2,2,2005/03/01,23
4,1,3,2,2005/03/01,NA
4,2,3,2,2005/03/01,NA
4,1,4,2,2005/03/01,700
4,2,4,2,2005/03/01,37
4,1,2,3,2005/03/01,30
4,2,2,3,2005/03/01,2
4,1,3,3,2005/03/01,NA
4,2,3,3,2005/03/01,NA
4,1,4,3,2005/03/01,107
4,2,4,3,2005/03/01,7
4,1,2,1,2005/06/01,92
4,2,2,1,2005/06/01,12
4,1,3,1,2005/06/01,NA
4,2,3,1,2005/06/01,NA
4,1,4,1,2005/06/01,151
4,2,4,1,2005/06/01,10
4,1,2,2,2005/06/01,327
4,2,2,2,2005/06/01,23
4,1,3,2,2005/06/01,NA
4,2,3,2,2005/06/01,NA
4,1,4,2,2005/06/01,708
4,2,4,2,2005/06/01,37
4,1,2,3,2005/06/01,32
4,2,2,3,2005/06/01,4
4,1,3,3,2005/06/01,NA
4,2,3,3,2005/06/01,NA
4,1,4,3,2005/06/01,108
4,2,4,3,2005/06/01,7
4,1,2,1,2005/09/01,101
4,2,2,1,2005/09/01,16
4,1,3,1,2005/09/01,NA
4,2,3,1,2005/09/01,NA
4,1,4,1,2005/09/01,153
4,2,4,1,2005/09/01,10
4,1,2,2,2005/09/01,335
4,2,2,2,2005/09/01,28
4,1,3,2,2005/09/01,NA
4,2,3,2,2005/09/01,NA
4,1,4,2,2005/09/01,694
4,2,4,2,2005/09/01,35
4,1,2,3,2005/09/01,40
4,2,2,3,2005/09/01,4
4,1,3,3,2005/09/01,NA
4,2,3,3,2005/09/01,NA
4,1,4,3,2005/09/01,107
4,2,4,3,2005/09/01,7
4,1,2,1,2005/12/01,112
4,2,2,1,2005/12/01,12
4,1,3,1,2005/12/01,NA
4,2,3,1,2005/12/01,NA
4,1,4,1,2005/12/01,170
4,2,4,1,2005/12/01,16
4,1,2,2,2005/12/01,373
4,2,2,2,2005/12/01,29
4,1,3,2,2005/12/01,NA
4,2,3,2,2005/12/01,NA
4,1,4,2,2005/12/01,723
4,2,4,2,2005/12/01,38
4,1,2,3,2005/12/01,19
4,2,2,3,2005/12/01,3
4,1,3,3,2005/12/01,NA
4,2,3,3,2005/12/01,NA
4,1,4,3,2005/12/01,57
4,2,4,3,2005/12/01,4
4,1,2,1,2006/03/01,100
4,2,2,1,2006/03/01,13
4,1,3,1,2006/03/01,NA
4,2,3,1,2006/03/01,NA
4,1,4,1,2006/03/01,162
4,2,4,1,2006/03/01,15
4,1,2,2,2006/03/01,377
4,2,2,2,2006/03/01,26
4,1,3,2,2006/03/01,NA
4,2,3,2,2006/03/01,NA
4,1,4,2,2006/03/01,762
4,2,4,2,2006/03/01,45
4,1,2,3,2006/03/01,4
4,2,2,3,2006/03/01,2
4,1,3,3,2006/03/01,NA
4,2,3,3,2006/03/01,NA
4,1,4,3,2006/03/01,30
4,2,4,3,2006/03/01,0
4,1,2,1,2006/06/01,113
4,2,2,1,2006/06/01,9
4,1,3,1,2006/06/01,NA
4,2,3,1,2006/06/01,NA
4,1,4,1,2006/06/01,169
4,2,4,1,2006/06/01,15
4,1,2,2,2006/06/01,408
4,2,2,2,2006/06/01,25
4,1,3,2,2006/06/01,NA
4,2,3,2,2006/06/01,NA
4,1,4,2,2006/06/01,758
4,2,4,2,2006/06/01,47
4,1,2,3,2006/06/01,4
4,2,2,3,2006/06/01,3
4,1,3,3,2006/06/01,NA
4,2,3,3,2006/06/01,NA
4,1,4,3,2006/06/01,23
4,2,4,3,2006/06/01,2
4,1,2,1,2006/09/01,103
4,2,2,1,2006/09/01,7
4,1,3,1,2006/09/01,NA
4,2,3,1,2006/09/01,NA
4,1,4,1,2006/09/01,186
4,2,4,1,2006/09/01,17
4,1,2,2,2006/09/01,408
4,2,2,2,2006/09/01,28
4,1,3,2,2006/09/01,NA
4,2,3,2,2006/09/01,NA
4,1,4,2,2006/09/01,788
4,2,4,2,2006/09/01,48
4,1,2,3,2006/09/01,3
4,2,2,3,2006/09/01,1
4,1,3,3,2006/09/01,NA
4,2,3,3,2006/09/01,NA
4,1,4,3,2006/09/01,15
4,2,4,3,2006/09/01,0
4,1,2,1,2006/12/01,108
4,2,2,1,2006/12/01,9
4,1,3,1,2006/12/01,NA
4,2,3,1,2006/12/01,NA
4,1,4,1,2006/12/01,193
4,2,4,1,2006/12/01,16
4,1,2,2,2006/12/01,403
4,2,2,2,2006/12/01,32
4,1,3,2,2006/12/01,NA
4,2,3,2,2006/12/01,NA
4,1,4,2,2006/12/01,847
4,2,4,2,2006/12/01,48
4,1,2,3,2006/12/01,1
4,2,2,3,2006/12/01,0
4,1,3,3,2006/12/01,NA
4,2,3,3,2006/12/01,NA
4,1,4,3,2006/12/01,4
4,2,4,3,2006/12/01,0
4,1,2,1,2007/03/01,136
4,2,2,1,2007/03/01,11
4,1,3,1,2007/03/01,NA
4,2,3,1,2007/03/01,NA
4,1,4,1,2007/03/01,176
4,2,4,1,2007/03/01,16
4,1,2,2,2007/03/01,413
4,2,2,2,2007/03/01,37
4,1,3,2,2007/03/01,NA
4,2,3,2,2007/03/01,NA
4,1,4,2,2007/03/01,863
4,2,4,2,2007/03/01,46
4,1,2,3,2007/03/01,2
4,2,2,3,2007/03/01,0
4,1,3,3,2007/03/01,NA
4,2,3,3,2007/03/01,NA
4,1,4,3,2007/03/01,0
4,2,4,3,2007/03/01,0
4,1,2,1,2007/06/01,147
4,2,2,1,2007/06/01,14
4,1,3,1,2007/06/01,NA
4,2,3,1,2007/06/01,NA
4,1,4,1,2007/06/01,197
4,2,4,1,2007/06/01,16
4,1,2,2,2007/06/01,420
4,2,2,2,2007/06/01,36
4,1,3,2,2007/06/01,NA
4,2,3,2,2007/06/01,NA
4,1,4,2,2007/06/01,881
4,2,4,2,2007/06/01,50
4,1,2,3,2007/06/01,16
4,2,2,3,2007/06/01,2
4,1,3,3,2007/06/01,NA
4,2,3,3,2007/06/01,NA
4,1,4,3,2007/06/01,2
4,2,4,3,2007/06/01,0
4,1,2,1,2007/09/01,158
4,2,2,1,2007/09/01,16
4,1,3,1,2007/09/01,NA
4,2,3,1,2007/09/01,NA
4,1,4,1,2007/09/01,213
4,2,4,1,2007/09/01,14
4,1,2,2,2007/09/01,418
4,2,2,2,2007/09/01,35
4,1,3,2,2007/09/01,NA
4,2,3,2,2007/09/01,NA
4,1,4,2,2007/09/01,893
4,2,4,2,2007/09/01,54
4,1,2,3,2007/09/01,3
4,2,2,3,2007/09/01,1
4,1,3,3,2007/09/01,NA
4,2,3,3,2007/09/01,NA
4,1,4,3,2007/09/01,1
4,2,4,3,2007/09/01,0
4,1,2,1,2007/12/01,147
4,2,2,1,2007/12/01,12
4,1,3,1,2007/12/01,NA
4,2,3,1,2007/12/01,NA
4,1,4,1,2007/12/01,219
4,2,4,1,2007/12/01,16
4,1,2,2,2007/12/01,407
4,2,2,2,2007/12/01,42
4,1,3,2,2007/12/01,NA
4,2,3,2,2007/12/01,NA
4,1,4,2,2007/12/01,934
4,2,4,2,2007/12/01,52
4,1,2,3,2007/12/01,3
4,2,2,3,2007/12/01,0
4,1,3,3,2007/12/01,NA
4,2,3,3,2007/12/01,NA
4,1,4,3,2007/12/01,1
4,2,4,3,2007/12/01,0
4,1,2,1,2008/03/01,158
4,2,2,1,2008/03/01,15
4,1,3,1,2008/03/01,NA
4,2,3,1,2008/03/01,NA
4,1,4,1,2008/03/01,222
4,2,4,1,2008/03/01,14
4,1,2,2,2008/03/01,425
4,2,2,2,2008/03/01,43
4,1,3,2,2008/03/01,NA
4,2,3,2,2008/03/01,NA
4,1,4,2,2008/03/01,942
4,2,4,2,2008/03/01,53
4,1,2,3,2008/03/01,4
4,2,2,3,2008/03/01,3
4,1,3,3,2008/03/01,NA
4,2,3,3,2008/03/01,NA
4,1,4,3,2008/03/01,3
4,2,4,3,2008/03/01,0
4,1,2,1,2008/06/01,166
4,2,2,1,2008/06/01,16
4,1,3,1,2008/06/01,NA
4,2,3,1,2008/06/01,NA
4,1,4,1,2008/06/01,235
4,2,4,1,2008/06/01,13
4,1,2,2,2008/06/01,418
4,2,2,2,2008/06/01,41
4,1,3,2,2008/06/01,NA
4,2,3,2,2008/06/01,NA
4,1,4,2,2008/06/01,961
4,2,4,2,2008/06/01,54
4,1,2,3,2008/06/01,3
4,2,2,3,2008/06/01,2
4,1,3,3,2008/06/01,NA
4,2,3,3,2008/06/01,NA
4,1,4,3,2008/06/01,2
4,2,4,3,2008/06/01,0
4,1,2,1,2008/09/01,138
4,2,2,1,2008/09/01,15
4,1,3,1,2008/09/01,NA
4,2,3,1,2008/09/01,NA
4,1,4,1,2008/09/01,237
4,2,4,1,2008/09/01,11
4,1,2,2,2008/09/01,459
4,2,2,2,2008/09/01,49
4,1,3,2,2008/09/01,NA
4,2,3,2,2008/09/01,NA
4,1,4,2,2008/09/01,993
4,2,4,2,2008/09/01,52
4,1,2,3,2008/09/01,5
4,2,2,3,2008/09/01,0
4,1,3,3,2008/09/01,NA
4,2,3,3,2008/09/01,NA
4,1,4,3,2008/09/01,1
4,2,4,3,2008/09/01,0
4,1,2,1,2008/12/01,156
4,2,2,1,2008/12/01,13
4,1,3,1,2008/12/01,NA
4,2,3,1,2008/12/01,NA
4,1,4,1,2008/12/01,228
4,2,4,1,2008/12/01,12
4,1,2,2,2008/12/01,423
4,2,2,2,2008/12/01,44
4,1,3,2,2008/12/01,NA
4,2,3,2,2008/12/01,NA
4,1,4,2,2008/12/01,998
4,2,4,2,2008/12/01,49
4,1,2,3,2008/12/01,4
4,2,2,3,2008/12/01,0
4,1,3,3,2008/12/01,NA
4,2,3,3,2008/12/01,NA
4,1,4,3,2008/12/01,0
4,2,4,3,2008/12/01,0
4,1,2,1,2009/03/01,175
4,2,2,1,2009/03/01,22
4,1,3,1,2009/03/01,NA
4,2,3,1,2009/03/01,NA
4,1,4,1,2009/03/01,237
4,2,4,1,2009/03/01,12
4,1,2,2,2009/03/01,414
4,2,2,2,2009/03/01,34
4,1,3,2,2009/03/01,NA
4,2,3,2,2009/03/01,NA
4,1,4,2,2009/03/01,963
4,2,4,2,2009/03/01,59
4,1,2,3,2009/03/01,6
4,2,2,3,2009/03/01,3
4,1,3,3,2009/03/01,NA
4,2,3,3,2009/03/01,NA
4,1,4,3,2009/03/01,0
4,2,4,3,2009/03/01,0
4,1,2,1,2009/06/01,165
4,2,2,1,2009/06/01,20
4,1,3,1,2009/06/01,NA
4,2,3,1,2009/06/01,NA
4,1,4,1,2009/06/01,248
4,2,4,1,2009/06/01,12
4,1,2,2,2009/06/01,448
4,2,2,2,2009/06/01,36
4,1,3,2,2009/06/01,NA
4,2,3,2,2009/06/01,NA
4,1,4,2,2009/06/01,973
4,2,4,2,2009/06/01,62
4,1,2,3,2009/06/01,8
4,2,2,3,2009/06/01,1
4,1,3,3,2009/06/01,NA
4,2,3,3,2009/06/01,NA
4,1,4,3,2009/06/01,2
4,2,4,3,2009/06/01,0
4,1,2,1,2009/09/01,172
4,2,2,1,2009/09/01,15
4,1,3,1,2009/09/01,NA
4,2,3,1,2009/09/01,NA
4,1,4,1,2009/09/01,253
4,2,4,1,2009/09/01,14
4,1,2,2,2009/09/01,457
4,2,2,2,2009/09/01,32
4,1,3,2,2009/09/01,NA
4,2,3,2,2009/09/01,NA
4,1,4,2,2009/09/01,968
4,2,4,2,2009/09/01,61
4,1,2,3,2009/09/01,11
4,2,2,3,2009/09/01,4
4,1,3,3,2009/09/01,NA
4,2,3,3,2009/09/01,NA
4,1,4,3,2009/09/01,3
4,2,4,3,2009/09/01,1
4,1,2,1,2009/12/01,171
4,2,2,1,2009/12/01,14
4,1,3,1,2009/12/01,NA
4,2,3,1,2009/12/01,NA
4,1,4,1,2009/12/01,254
4,2,4,1,2009/12/01,15
4,1,2,2,2009/12/01,428
4,2,2,2,2009/12/01,32
4,1,3,2,2009/12/01,NA
4,2,3,2,2009/12/01,NA
4,1,4,2,2009/12/01,969
4,2,4,2,2009/12/01,58
4,1,2,3,2009/12/01,11
4,2,2,3,2009/12/01,4
4,1,3,3,2009/12/01,NA
4,2,3,3,2009/12/01,NA
4,1,4,3,2009/12/01,6
4,2,4,3,2009/12/01,1
4,1,2,1,2010/03/01,167
4,2,2,1,2010/03/01,17
4,1,3,1,2010/03/01,NA
4,2,3,1,2010/03/01,NA
4,1,4,1,2010/03/01,243
4,2,4,1,2010/03/01,16
4,1,2,2,2010/03/01,432
4,2,2,2,2010/03/01,35
4,1,3,2,2010/03/01,NA
4,2,3,2,2010/03/01,NA
4,1,4,2,2010/03/01,944
4,2,4,2,2010/03/01,58
4,1,2,3,2010/03/01,8
4,2,2,3,2010/03/01,0
4,1,3,3,2010/03/01,NA
4,2,3,3,2010/03/01,NA
4,1,4,3,2010/03/01,4
4,2,4,3,2010/03/01,0
4,1,2,1,2010/06/01,183
4,2,2,1,2010/06/01,16
4,1,3,1,2010/06/01,NA
4,2,3,1,2010/06/01,NA
4,1,4,1,2010/06/01,244
4,2,4,1,2010/06/01,18
4,1,2,2,2010/06/01,466
4,2,2,2,2010/06/01,37
4,1,3,2,2010/06/01,NA
4,2,3,2,2010/06/01,NA
4,1,4,2,2010/06/01,942
4,2,4,2,2010/06/01,52
4,1,2,3,2010/06/01,13
4,2,2,3,2010/06/01,1
4,1,3,3,2010/06/01,NA
4,2,3,3,2010/06/01,NA
4,1,4,3,2010/06/01,7
4,2,4,3,2010/06/01,0
4,1,2,1,2010/09/01,183
4,2,2,1,2010/09/01,16
4,1,3,1,2010/09/01,NA
4,2,3,1,2010/09/01,NA
4,1,4,1,2010/09/01,244
4,2,4,1,2010/09/01,20
4,1,2,2,2010/09/01,431
4,2,2,2,2010/09/01,33
4,1,3,2,2010/09/01,NA
4,2,3,2,2010/09/01,NA
4,1,4,2,2010/09/01,975
4,2,4,2,2010/09/01,59
4,1,2,3,2010/09/01,12
4,2,2,3,2010/09/01,2
4,1,3,3,2010/09/01,NA
4,2,3,3,2010/09/01,NA
4,1,4,3,2010/09/01,10
4,2,4,3,2010/09/01,0
4,1,2,1,2010/12/01,192
4,2,2,1,2010/12/01,13
4,1,3,1,2010/12/01,NA
4,2,3,1,2010/12/01,NA
4,1,4,1,2010/12/01,254
4,2,4,1,2010/12/01,21
4,1,2,2,2010/12/01,414
4,2,2,2,2010/12/01,35
4,1,3,2,2010/12/01,NA
4,2,3,2,2010/12/01,NA
4,1,4,2,2010/12/01,967
4,2,4,2,2010/12/01,55
4,1,2,3,2010/12/01,6
4,2,2,3,2010/12/01,2
4,1,3,3,2010/12/01,NA
4,2,3,3,2010/12/01,NA
4,1,4,3,2010/12/01,13
4,2,4,3,2010/12/01,1
4,1,2,1,2011/03/01,177
4,2,2,1,2011/03/01,14
4,1,3,1,2011/03/01,NA
4,2,3,1,2011/03/01,NA
4,1,4,1,2011/03/01,270
4,2,4,1,2011/03/01,18
4,1,2,2,2011/03/01,444
4,2,2,2,2011/03/01,31
4,1,3,2,2011/03/01,NA
4,2,3,2,2011/03/01,NA
4,1,4,2,2011/03/01,965
4,2,4,2,2011/03/01,57
4,1,2,3,2011/03/01,5
4,2,2,3,2011/03/01,2
4,1,3,3,2011/03/01,NA
4,2,3,3,2011/03/01,NA
4,1,4,3,2011/03/01,13
4,2,4,3,2011/03/01,3
4,1,2,1,2011/06/01,187
4,2,2,1,2011/06/01,15
4,1,3,1,2011/06/01,NA
4,2,3,1,2011/06/01,NA
4,1,4,1,2011/06/01,263
4,2,4,1,2011/06/01,21
4,1,2,2,2011/06/01,414
4,2,2,2,2011/06/01,19
4,1,3,2,2011/06/01,NA
4,2,3,2,2011/06/01,NA
4,1,4,2,2011/06/01,1002
4,2,4,2,2011/06/01,62
4,1,2,3,2011/06/01,9
4,2,2,3,2011/06/01,3
4,1,3,3,2011/06/01,NA
4,2,3,3,2011/06/01,NA
4,1,4,3,2011/06/01,10
4,2,4,3,2011/06/01,1
4,1,2,1,2011/09/01,165
4,2,2,1,2011/09/01,15
4,1,3,1,2011/09/01,NA
4,2,3,1,2011/09/01,NA
4,1,4,1,2011/09/01,277
4,2,4,1,2011/09/01,21
4,1,2,2,2011/09/01,396
4,2,2,2,2011/09/01,26
4,1,3,2,2011/09/01,NA
4,2,3,2,2011/09/01,NA
4,1,4,2,2011/09/01,1052
4,2,4,2,2011/09/01,64
4,1,2,3,2011/09/01,7
4,2,2,3,2011/09/01,1
4,1,3,3,2011/09/01,NA
4,2,3,3,2011/09/01,NA
4,1,4,3,2011/09/01,18
4,2,4,3,2011/09/01,0
4,1,2,1,2011/12/01,165
4,2,2,1,2011/12/01,25
4,1,3,1,2011/12/01,NA
4,2,3,1,2011/12/01,NA
4,1,4,1,2011/12/01,273
4,2,4,1,2011/12/01,24
4,1,2,2,2011/12/01,395
4,2,2,2,2011/12/01,25
4,1,3,2,2011/12/01,NA
4,2,3,2,2011/12/01,NA
4,1,4,2,2011/12/01,1058
4,2,4,2,2011/12/01,57
4,1,2,3,2011/12/01,10
4,2,2,3,2011/12/01,1
4,1,3,3,2011/12/01,NA
4,2,3,3,2011/12/01,NA
4,1,4,3,2011/12/01,16
4,2,4,3,2011/12/01,0
4,1,2,1,2012/03/01,163
4,2,2,1,2012/03/01,25
4,1,3,1,2012/03/01,NA
4,2,3,1,2012/03/01,NA
4,1,4,1,2012/03/01,273
4,2,4,1,2012/03/01,23
4,1,2,2,2012/03/01,435
4,2,2,2,2012/03/01,30
4,1,3,2,2012/03/01,NA
4,2,3,2,2012/03/01,NA
4,1,4,2,2012/03/01,1071
4,2,4,2,2012/03/01,49
4,1,2,3,2012/03/01,23
4,2,2,3,2012/03/01,1
4,1,3,3,2012/03/01,NA
4,2,3,3,2012/03/01,NA
4,1,4,3,2012/03/01,13
4,2,4,3,2012/03/01,0
4,1,2,1,2012/06/01,172
4,2,2,1,2012/06/01,32
4,1,3,1,2012/06/01,NA
4,2,3,1,2012/06/01,NA
4,1,4,1,2012/06/01,273
4,2,4,1,2012/06/01,20
4,1,2,2,2012/06/01,437
4,2,2,2,2012/06/01,26
4,1,3,2,2012/06/01,NA
4,2,3,2,2012/06/01,NA
4,1,4,2,2012/06/01,1081
4,2,4,2,2012/06/01,59
4,1,2,3,2012/06/01,17
4,2,2,3,2012/06/01,1
4,1,3,3,2012/06/01,NA
4,2,3,3,2012/06/01,NA
4,1,4,3,2012/06/01,14
4,2,4,3,2012/06/01,0
4,1,2,1,2012/09/01,162
4,2,2,1,2012/09/01,22
4,1,3,1,2012/09/01,NA
4,2,3,1,2012/09/01,NA
4,1,4,1,2012/09/01,269
4,2,4,1,2012/09/01,23
4,1,2,2,2012/09/01,422
4,2,2,2,2012/09/01,31
4,1,3,2,2012/09/01,NA
4,2,3,2,2012/09/01,NA
4,1,4,2,2012/09/01,1078
4,2,4,2,2012/09/01,58
4,1,2,3,2012/09/01,10
4,2,2,3,2012/09/01,0
4,1,3,3,2012/09/01,NA
4,2,3,3,2012/09/01,NA
4,1,4,3,2012/09/01,4
4,2,4,3,2012/09/01,0
4,1,2,1,2012/12/01,169
4,2,2,1,2012/12/01,19
4,1,3,1,2012/12/01,NA
4,2,3,1,2012/12/01,NA
4,1,4,1,2012/12/01,273
4,2,4,1,2012/12/01,25
4,1,2,2,2012/12/01,455
4,2,2,2,2012/12/01,32
4,1,3,2,2012/12/01,NA
4,2,3,2,2012/12/01,NA
4,1,4,2,2012/12/01,1106
4,2,4,2,2012/12/01,59
4,1,2,3,2012/12/01,14
4,2,2,3,2012/12/01,0
4,1,3,3,2012/12/01,NA
4,2,3,3,2012/12/01,NA
4,1,4,3,2012/12/01,5
4,2,4,3,2012/12/01,0
4,1,2,1,2013/03/01,174
4,2,2,1,2013/03/01,23
4,1,3,1,2013/03/01,NA
4,2,3,1,2013/03/01,NA
4,1,4,1,2013/03/01,283
4,2,4,1,2013/03/01,24
4,1,2,2,2013/03/01,475
4,2,2,2,2013/03/01,32
4,1,3,2,2013/03/01,NA
4,2,3,2,2013/03/01,NA
4,1,4,2,2013/03/01,1114
4,2,4,2,2013/03/01,56
4,1,2,3,2013/03/01,17
4,2,2,3,2013/03/01,0
4,1,3,3,2013/03/01,NA
4,2,3,3,2013/03/01,NA
4,1,4,3,2013/03/01,9
4,2,4,3,2013/03/01,0
4,1,2,1,2013/06/01,182
4,2,2,1,2013/06/01,25
4,1,3,1,2013/06/01,NA
4,2,3,1,2013/06/01,NA
4,1,4,1,2013/06/01,269
4,2,4,1,2013/06/01,24
4,1,2,2,2013/06/01,479
4,2,2,2,2013/06/01,40
4,1,3,2,2013/06/01,NA
4,2,3,2,2013/06/01,NA
4,1,4,2,2013/06/01,1120
4,2,4,2,2013/06/01,55
4,1,2,3,2013/06/01,37
4,2,2,3,2013/06/01,1
4,1,3,3,2013/06/01,NA
4,2,3,3,2013/06/01,NA
4,1,4,3,2013/06/01,13
4,2,4,3,2013/06/01,0
4,1,2,1,2013/09/01,176
4,2,2,1,2013/09/01,22
4,1,3,1,2013/09/01,NA
4,2,3,1,2013/09/01,NA
4,1,4,1,2013/09/01,278
4,2,4,1,2013/09/01,25
4,1,2,2,2013/09/01,512
4,2,2,2,2013/09/01,37
